Scenario ID,Normalization,Remove Outliers,DataFrame Type,Model,Params,Silhouette Score,Davies-Bouldin Index,Num Clusters
1,True,True,df_defesa_fe,kmeans,"{'n_clusters': 3, 'init': 'k-means++', 'max_iter': 500}",0.1886493199626259,1.6171646728295686,3
1,True,True,df_defesa_fe,kmeans,"{'n_clusters': 3, 'init': 'random', 'max_iter': 100}",0.18869858946337995,1.6170928832651865,3
1,True,True,df_defesa_fe,kmeans,"{'n_clusters': 3, 'init': 'random', 'max_iter': 300}",0.18869858946337995,1.6170928832651865,3
1,True,True,df_defesa_fe,kmeans,"{'n_clusters': 3, 'init': 'random', 'max_iter': 500}",0.18869858946337995,1.6170928832651865,3
1,True,True,df_defesa_fe,kmeans,"{'n_clusters': 4, 'init': 'k-means++', 'max_iter': 100}",0.15265531138628588,1.738055449226239,4
1,True,True,df_defesa_fe,kmeans,"{'n_clusters': 4, 'init': 'k-means++', 'max_iter': 300}",0.15265531138628588,1.738055449226239,4
1,True,True,df_defesa_fe,kmeans,"{'n_clusters': 4, 'init': 'k-means++', 'max_iter': 500}",0.15265531138628588,1.738055449226239,4
1,True,True,df_defesa_fe,kmeans,"{'n_clusters': 4, 'init': 'random', 'max_iter': 100}",0.1510649991203589,1.7561263887083658,4
1,True,True,df_defesa_fe,kmeans,"{'n_clusters': 4, 'init': 'random', 'max_iter': 300}",0.1510649991203589,1.7561263887083658,4
1,True,True,df_defesa_fe,kmeans,"{'n_clusters': 4, 'init': 'random', 'max_iter': 500}",0.1510649991203589,1.7561263887083658,4
1,True,True,df_defesa_fe,kmeans,"{'n_clusters': 5, 'init': 'k-means++', 'max_iter': 100}",0.15218556267143352,1.7272310347049395,5
1,True,True,df_defesa_fe,kmeans,"{'n_clusters': 5, 'init': 'k-means++', 'max_iter': 300}",0.15218556267143352,1.7272310347049395,5
1,True,True,df_defesa_fe,kmeans,"{'n_clusters': 5, 'init': 'k-means++', 'max_iter': 500}",0.15218556267143352,1.7272310347049395,5
1,True,True,df_defesa_fe,kmeans,"{'n_clusters': 5, 'init': 'random', 'max_iter': 100}",0.15217399471001875,1.7274501318072186,5
1,True,True,df_defesa_fe,kmeans,"{'n_clusters': 5, 'init': 'random', 'max_iter': 300}",0.15217399471001875,1.7274501318072186,5
1,True,True,df_defesa_fe,kmeans,"{'n_clusters': 5, 'init': 'random', 'max_iter': 500}",0.15217399471001875,1.7274501318072186,5
1,True,True,df_defesa_fe,kmeans,"{'n_clusters': 6, 'init': 'k-means++', 'max_iter': 100}",0.15401838985513788,1.653361196153693,6
1,True,True,df_defesa_fe,kmeans,"{'n_clusters': 6, 'init': 'k-means++', 'max_iter': 300}",0.15401838985513788,1.653361196153693,6
1,True,True,df_defesa_fe,kmeans,"{'n_clusters': 6, 'init': 'k-means++', 'max_iter': 500}",0.15401838985513788,1.653361196153693,6
1,True,True,df_defesa_fe,kmeans,"{'n_clusters': 6, 'init': 'random', 'max_iter': 100}",0.15413852458267002,1.6537499314285835,6
1,True,True,df_defesa_fe,kmeans,"{'n_clusters': 6, 'init': 'random', 'max_iter': 300}",0.15413852458267002,1.6537499314285835,6
1,True,True,df_defesa_fe,kmeans,"{'n_clusters': 6, 'init': 'random', 'max_iter': 500}",0.15413852458267002,1.6537499314285835,6
1,True,True,df_defesa_fe,kmeans,"{'n_clusters': 7, 'init': 'k-means++', 'max_iter': 100}",0.1355102152354424,1.6747497124090867,7
1,True,True,df_defesa_fe,kmeans,"{'n_clusters': 7, 'init': 'k-means++', 'max_iter': 300}",0.1355102152354424,1.6747497124090867,7
1,True,True,df_defesa_fe,kmeans,"{'n_clusters': 7, 'init': 'k-means++', 'max_iter': 500}",0.1355102152354424,1.6747497124090867,7
1,True,True,df_defesa_fe,kmeans,"{'n_clusters': 7, 'init': 'random', 'max_iter': 100}",0.1348093096024981,1.62958294849326,7
1,True,True,df_defesa_fe,kmeans,"{'n_clusters': 7, 'init': 'random', 'max_iter': 300}",0.1348093096024981,1.62958294849326,7
1,True,True,df_defesa_fe,kmeans,"{'n_clusters': 7, 'init': 'random', 'max_iter': 500}",0.1348093096024981,1.62958294849326,7
1,True,True,df_defesa_fe,kmeans,"{'n_clusters': 8, 'init': 'k-means++', 'max_iter': 100}",0.13693010915285803,1.585288554446453,8
1,True,True,df_defesa_fe,kmeans,"{'n_clusters': 8, 'init': 'k-means++', 'max_iter': 300}",0.13693010915285803,1.585288554446453,8
1,True,True,df_defesa_fe,kmeans,"{'n_clusters': 8, 'init': 'k-means++', 'max_iter': 500}",0.13693010915285803,1.585288554446453,8
1,True,True,df_defesa_fe,kmeans,"{'n_clusters': 8, 'init': 'random', 'max_iter': 100}",0.13948781836136084,1.598392275365402,8
1,True,True,df_defesa_fe,kmeans,"{'n_clusters': 8, 'init': 'random', 'max_iter': 300}",0.13948781836136084,1.598392275365402,8
1,True,True,df_defesa_fe,kmeans,"{'n_clusters': 8, 'init': 'random', 'max_iter': 500}",0.13948781836136084,1.598392275365402,8
1,True,True,df_defesa_fe,kmeans,"{'n_clusters': 9, 'init': 'k-means++', 'max_iter': 100}",0.1382516114322905,1.6112330410758795,9
