Cenário,Retirada de Outliers,Normalização,Feature Engineering,eps,min_samples,metric,algorithm,n_clusters_kmeans,init,max_iter,n_clusters_agg,linkage,Silhouette Index,Davies Bouldin
6,False,True,False,0.005,8.0,euclidean,kd_tree,,,,,,0.8687536465505272,1.393057492612578
6,False,True,False,0.005,8.0,euclidean,brute,,,,,,0.8687536465505272,1.393057492612578
6,False,True,False,0.005,8.0,manhattan,auto,,,,,,0.8687536465505272,1.393057492612578
6,False,True,False,0.005,8.0,manhattan,ball_tree,,,,,,0.8687536465505272,1.393057492612578
6,False,True,False,0.005,8.0,manhattan,kd_tree,,,,,,0.8687536465505272,1.393057492612578
6,False,True,False,0.005,8.0,manhattan,brute,,,,,,0.8687536465505272,1.393057492612578
6,False,True,False,0.005,8.0,cosine,auto,,,,,,0.3418021161791634,0.7344334114733635
6,False,True,False,0.005,8.0,cosine,brute,,,,,,0.3418021161791634,0.7344334114733635
6,False,True,False,0.005,9.0,euclidean,auto,,,,,,0.8563661909274639,1.4160814767491108
6,False,True,False,0.005,9.0,euclidean,ball_tree,,,,,,0.8563661909274639,1.4160814767491108
6,False,True,False,0.005,9.0,euclidean,kd_tree,,,,,,0.8563661909274639,1.4160814767491108
6,False,True,False,0.005,9.0,euclidean,brute,,,,,,0.8563661909274639,1.4160814767491108
6,False,True,False,0.005,9.0,manhattan,auto,,,,,,0.8563661909274639,1.4160814767491108
6,False,True,False,0.005,9.0,manhattan,ball_tree,,,,,,0.8563661909274639,1.4160814767491108
6,False,True,False,0.005,9.0,manhattan,kd_tree,,,,,,0.8563661909274639,1.4160814767491108
6,False,True,False,0.005,9.0,manhattan,brute,,,,,,0.8563661909274639,1.4160814767491108
6,False,True,False,0.005,9.0,cosine,auto,,,,,,0.3430339235684462,0.8252315906929582
6,False,True,False,0.005,9.0,cosine,brute,,,,,,0.3430339235684462,0.8252315906929582
6,False,True,False,0.006071428571428571,3.0,euclidean,auto,,,,,,0.9526273999857338,1.386858003388401
6,False,True,False,0.006071428571428571,3.0,euclidean,ball_tree,,,,,,0.9526273999857338,1.386858003388401
6,False,True,False,0.006071428571428571,3.0,euclidean,kd_tree,,,,,,0.9526273999857338,1.386858003388401
6,False,True,False,0.006071428571428571,3.0,euclidean,brute,,,,,,0.9526273999857338,1.386858003388401
6,False,True,False,0.006071428571428571,3.0,manhattan,auto,,,,,,0.9526273999857338,1.386858003388401
6,False,True,False,0.006071428571428571,3.0,manhattan,ball_tree,,,,,,0.9526273999857338,1.386858003388401
6,False,True,False,0.006071428571428571,3.0,manhattan,kd_tree,,,,,,0.9526273999857338,1.386858003388401
6,False,True,False,0.006071428571428571,3.0,manhattan,brute,,,,,,0.9526273999857338,1.386858003388401
6,False,True,False,0.006071428571428571,3.0,cosine,auto,,,,,,0.3705791025242642,0.9081337460485348
6,False,True,False,0.006071428571428571,3.0,cosine,brute,,,,,,0.3705791025242642,0.9081337460485348
6,False,True,False,0.006071428571428571,4.0,euclidean,auto,,,,,,0.9344633994788945,1.3844552051190475
6,False,True,False,0.006071428571428571,4.0,euclidean,ball_tree,,,,,,0.9344633994788945,1.3844552051190475
6,False,True,False,0.006071428571428571,4.0,euclidean,kd_tree,,,,,,0.9344633994788945,1.3844552051190475
6,False,True,False,0.006071428571428571,4.0,euclidean,brute,,,,,,0.9344633994788945,1.3844552051190475
6,False,True,False,0.006071428571428571,4.0,manhattan,auto,,,,,,0.9344633994788945,1.3844552051190475
6,False,True,False,0.006071428571428571,4.0,manhattan,ball_tree,,,,,,0.9344633994788945,1.3844552051190475
6,False,True,False,0.006071428571428571,4.0,manhattan,kd_tree,,,,,,0.9344633994788945,1.3844552051190475
6,False,True,False,0.006071428571428571,4.0,manhattan,brute,,,,,,0.9344633994788945,1.3844552051190475
6,False,True,False,0.006071428571428571,4.0,cosine,auto,,,,,,0.3738179734891414,0.8115410854065405
6,False,True,False,0.006071428571428571,4.0,cosine,brute,,,,,,0.3738179734891414,0.8115410854065405
6,False,True,False,0.006071428571428571,5.0,euclidean,auto,,,,,,0.9187133137999552,1.393748347173302
6,False,True,False,0.006071428571428571,5.0,euclidean,ball_tree,,,,,,0.9187133137999552,1.393748347173302
6,False,True,False,0.006071428571428571,5.0,euclidean,kd_tree,,,,,,0.9187133137999552,1.393748347173302
6,False,True,False,0.006071428571428571,5.0,euclidean,brute,,,,,,0.9187133137999552,1.393748347173302
6,False,True,False,0.006071428571428571,5.0,manhattan,auto,,,,,,0.9187133137999552,1.393748347173302
6,False,True,False,0.006071428571428571,5.0,manhattan,ball_tree,,,,,,0.9187133137999552,1.393748347173302
6,False,True,False,0.006071428571428571,5.0,manhattan,kd_tree,,,,,,0.9187133137999552,1.393748347173302
6,False,True,False,0.006071428571428571,5.0,manhattan,brute,,,,,,0.9187133137999552,1.393748347173302
6,False,True,False,0.006071428571428571,5.0,cosine,auto,,,,,,0.3738179734891414,0.8115410854065405
6,False,True,False,0.006071428571428571,5.0,cosine,brute,,,,,,0.3738179734891414,0.8115410854065405
6,False,True,False,0.006071428571428571,6.0,euclidean,auto,,,,,,0.9046940122188928,1.3898682951003976
6,False,True,False,0.006071428571428571,6.0,euclidean,ball_tree,,,,,,0.9046940122188928,1.3898682951003976
6,False,True,False,0.006071428571428571,6.0,euclidean,kd_tree,,,,,,0.9046940122188928,1.3898682951003976
6,False,True,False,0.006071428571428571,6.0,euclidean,brute,,,,,,0.9046940122188928,1.3898682951003976
6,False,True,False,0.006071428571428571,6.0,manhattan,auto,,,,,,0.9046940122188928,1.3898682951003976
6,False,True,False,0.006071428571428571,6.0,manhattan,ball_tree,,,,,,0.9046940122188928,1.3898682951003976
6,False,True,False,0.006071428571428571,6.0,manhattan,kd_tree,,,,,,0.9046940122188928,1.3898682951003976
6,False,True,False,0.006071428571428571,6.0,manhattan,brute,,,,,,0.9046940122188928,1.3898682951003976
6,False,True,False,0.006071428571428571,6.0,cosine,auto,,,,,,0.37403956078116,0.800624262377847
6,False,True,False,0.006071428571428571,6.0,cosine,brute,,,,,,0.37403956078116,0.800624262377847
6,False,True,False,0.006071428571428571,7.0,euclidean,auto,,,,,,0.8855639009016361,1.3598388044822611
6,False,True,False,0.006071428571428571,7.0,euclidean,ball_tree,,,,,,0.8855639009016361,1.3598388044822611
6,False,True,False,0.006071428571428571,7.0,euclidean,kd_tree,,,,,,0.8855639009016361,1.3598388044822611
6,False,True,False,0.006071428571428571,7.0,euclidean,brute,,,,,,0.8855639009016361,1.3598388044822611
6,False,True,False,0.006071428571428571,7.0,manhattan,auto,,,,,,0.8855639009016361,1.3598388044822611
6,False,True,False,0.006071428571428571,7.0,manhattan,ball_tree,,,,,,0.8855639009016361,1.3598388044822611
6,False,True,False,0.006071428571428571,7.0,manhattan,kd_tree,,,,,,0.8855639009016361,1.3598388044822611
6,False,True,False,0.006071428571428571,7.0,manhattan,brute,,,,,,0.8855639009016361,1.3598388044822611
6,False,True,False,0.006071428571428571,7.0,cosine,auto,,,,,,0.37403956078116,0.800624262377847
6,False,True,False,0.006071428571428571,7.0,cosine,brute,,,,,,0.37403956078116,0.800624262377847
6,False,True,False,0.006071428571428571,8.0,euclidean,auto,,,,,,0.8687536465505272,1.393057492612578
6,False,True,False,0.006071428571428571,8.0,euclidean,ball_tree,,,,,,0.8687536465505272,1.393057492612578
6,False,True,False,0.006071428571428571,8.0,euclidean,kd_tree,,,,,,0.8687536465505272,1.393057492612578
6,False,True,False,0.006071428571428571,8.0,euclidean,brute,,,,,,0.8687536465505272,1.393057492612578
6,False,True,False,0.006071428571428571,8.0,manhattan,auto,,,,,,0.8687536465505272,1.393057492612578
6,False,True,False,0.006071428571428571,8.0,manhattan,ball_tree,,,,,,0.8687536465505272,1.393057492612578
6,False,True,False,0.006071428571428571,8.0,manhattan,kd_tree,,,,,,0.8687536465505272,1.393057492612578
6,False,True,False,0.006071428571428571,8.0,manhattan,brute,,,,,,0.8687536465505272,1.393057492612578
6,False,True,False,0.006071428571428571,8.0,cosine,auto,,,,,,0.3738173780965254,0.7662302350745787
6,False,True,False,0.006071428571428571,8.0,cosine,brute,,,,,,0.3738173780965254,0.7662302350745787
6,False,True,False,0.006071428571428571,9.0,euclidean,auto,,,,,,0.8563661909274639,1.4160814767491108
6,False,True,False,0.006071428571428571,9.0,euclidean,ball_tree,,,,,,0.8563661909274639,1.4160814767491108
6,False,True,False,0.006071428571428571,9.0,euclidean,kd_tree,,,,,,0.8563661909274639,1.4160814767491108
6,False,True,False,0.006071428571428571,9.0,euclidean,brute,,,,,,0.8563661909274639,1.4160814767491108
6,False,True,False,0.006071428571428571,9.0,manhattan,auto,,,,,,0.8563661909274639,1.4160814767491108
6,False,True,False,0.006071428571428571,9.0,manhattan,ball_tree,,,,,,0.8563661909274639,1.4160814767491108
6,False,True,False,0.006071428571428571,9.0,manhattan,kd_tree,,,,,,0.8563661909274639,1.4160814767491108
6,False,True,False,0.006071428571428571,9.0,manhattan,brute,,,,,,0.8563661909274639,1.4160814767491108
6,False,True,False,0.006071428571428571,9.0,cosine,auto,,,,,,0.3738173780965254,0.7662302350745787
6,False,True,False,0.006071428571428571,9.0,cosine,brute,,,,,,0.3738173780965254,0.7662302350745787
6,False,True,False,0.0071428571428571435,3.0,euclidean,auto,,,,,,0.9526273999857338,1.386858003388401
6,False,True,False,0.0071428571428571435,3.0,euclidean,ball_tree,,,,,,0.9526273999857338,1.386858003388401
6,False,True,False,0.0071428571428571435,3.0,euclidean,kd_tree,,,,,,0.9526273999857338,1.386858003388401
6,False,True,False,0.0071428571428571435,3.0,euclidean,brute,,,,,,0.9526273999857338,1.386858003388401
6,False,True,False,0.0071428571428571435,3.0,manhattan,auto,,,,,,0.9526273999857338,1.386858003388401
6,False,True,False,0.0071428571428571435,3.0,manhattan,ball_tree,,,,,,0.9526273999857338,1.386858003388401
6,False,True,False,0.0071428571428571435,3.0,manhattan,kd_tree,,,,,,0.9526273999857338,1.386858003388401
6,False,True,False,0.0071428571428571435,3.0,manhattan,brute,,,,,,0.9526273999857338,1.386858003388401
6,False,True,False,0.0071428571428571435,3.0,cosine,auto,,,,,,0.3687548181993876,0.9613945414203962
6,False,True,False,0.0071428571428571435,3.0,cosine,brute,,,,,,0.3687548181993876,0.9613945414203962
6,False,True,False,0.0071428571428571435,4.0,euclidean,auto,,,,,,0.9344633994788945,1.3844552051190475
6,False,True,False,0.0071428571428571435,4.0,euclidean,ball_tree,,,,,,0.9344633994788945,1.3844552051190475
6,False,True,False,0.0071428571428571435,4.0,euclidean,kd_tree,,,,,,0.9344633994788945,1.3844552051190475
6,False,True,False,0.0071428571428571435,4.0,euclidean,brute,,,,,,0.9344633994788945,1.3844552051190475
6,False,True,False,0.0071428571428571435,4.0,manhattan,auto,,,,,,0.9344633994788945,1.3844552051190475
6,False,True,False,0.0071428571428571435,4.0,manhattan,ball_tree,,,,,,0.9344633994788945,1.3844552051190475
6,False,True,False,0.0071428571428571435,4.0,manhattan,kd_tree,,,,,,0.9344633994788945,1.3844552051190475
6,False,True,False,0.0071428571428571435,4.0,manhattan,brute,,,,,,0.9344633994788945,1.3844552051190475
6,False,True,False,0.0071428571428571435,4.0,cosine,auto,,,,,,0.3731915518543039,0.74462576032954
6,False,True,False,0.0071428571428571435,4.0,cosine,brute,,,,,,0.3731915518543039,0.74462576032954
6,False,True,False,0.0071428571428571435,5.0,euclidean,auto,,,,,,0.9187133137999552,1.393748347173302
6,False,True,False,0.0071428571428571435,5.0,euclidean,ball_tree,,,,,,0.9187133137999552,1.393748347173302
6,False,True,False,0.0071428571428571435,5.0,euclidean,kd_tree,,,,,,0.9187133137999552,1.393748347173302
6,False,True,False,0.0071428571428571435,5.0,euclidean,brute,,,,,,0.9187133137999552,1.393748347173302
6,False,True,False,0.0071428571428571435,5.0,manhattan,auto,,,,,,0.9187133137999552,1.393748347173302
6,False,True,False,0.0071428571428571435,5.0,manhattan,ball_tree,,,,,,0.9187133137999552,1.393748347173302
6,False,True,False,0.0071428571428571435,5.0,manhattan,kd_tree,,,,,,0.9187133137999552,1.393748347173302
6,False,True,False,0.0071428571428571435,5.0,manhattan,brute,,,,,,0.9187133137999552,1.393748347173302
6,False,True,False,0.0071428571428571435,5.0,cosine,auto,,,,,,0.3735341201611364,0.7704262624394593
6,False,True,False,0.0071428571428571435,5.0,cosine,brute,,,,,,0.3735341201611364,0.7704262624394593
6,False,True,False,0.0071428571428571435,6.0,euclidean,auto,,,,,,0.9046940122188928,1.3898682951003976
6,False,True,False,0.0071428571428571435,6.0,euclidean,ball_tree,,,,,,0.9046940122188928,1.3898682951003976
6,False,True,False,0.0071428571428571435,6.0,euclidean,kd_tree,,,,,,0.9046940122188928,1.3898682951003976
6,False,True,False,0.0071428571428571435,6.0,euclidean,brute,,,,,,0.9046940122188928,1.3898682951003976
6,False,True,False,0.0071428571428571435,6.0,manhattan,auto,,,,,,0.9046940122188928,1.3898682951003976
6,False,True,False,0.0071428571428571435,6.0,manhattan,ball_tree,,,,,,0.9046940122188928,1.3898682951003976
6,False,True,False,0.0071428571428571435,6.0,manhattan,kd_tree,,,,,,0.9046940122188928,1.3898682951003976
6,False,True,False,0.0071428571428571435,6.0,manhattan,brute,,,,,,0.9046940122188928,1.3898682951003976
6,False,True,False,0.0071428571428571435,6.0,cosine,auto,,,,,,0.3735341201611364,0.7704262624394593
6,False,True,False,0.0071428571428571435,6.0,cosine,brute,,,,,,0.3735341201611364,0.7704262624394593
6,False,True,False,0.0071428571428571435,7.0,euclidean,auto,,,,,,0.8855639009016361,1.3598388044822611
6,False,True,False,0.0071428571428571435,7.0,euclidean,ball_tree,,,,,,0.8855639009016361,1.3598388044822611
6,False,True,False,0.0071428571428571435,7.0,euclidean,kd_tree,,,,,,0.8855639009016361,1.3598388044822611
6,False,True,False,0.0071428571428571435,7.0,euclidean,brute,,,,,,0.8855639009016361,1.3598388044822611
6,False,True,False,0.0071428571428571435,7.0,manhattan,auto,,,,,,0.8855639009016361,1.3598388044822611
6,False,True,False,0.0071428571428571435,7.0,manhattan,ball_tree,,,,,,0.8855639009016361,1.3598388044822611
6,False,True,False,0.0071428571428571435,7.0,manhattan,kd_tree,,,,,,0.8855639009016361,1.3598388044822611
6,False,True,False,0.0071428571428571435,7.0,manhattan,brute,,,,,,0.8855639009016361,1.3598388044822611
6,False,True,False,0.0071428571428571435,7.0,cosine,auto,,,,,,0.3739761241419772,0.7601959817627505
6,False,True,False,0.0071428571428571435,7.0,cosine,brute,,,,,,0.3739761241419772,0.7601959817627505
6,False,True,False,0.0071428571428571435,8.0,euclidean,auto,,,,,,0.8687536465505272,1.393057492612578
6,False,True,False,0.0071428571428571435,8.0,euclidean,ball_tree,,,,,,0.8687536465505272,1.393057492612578
6,False,True,False,0.0071428571428571435,8.0,euclidean,kd_tree,,,,,,0.8687536465505272,1.393057492612578
6,False,True,False,0.0071428571428571435,8.0,euclidean,brute,,,,,,0.8687536465505272,1.393057492612578
6,False,True,False,0.0071428571428571435,8.0,manhattan,auto,,,,,,0.8687536465505272,1.393057492612578
6,False,True,False,0.0071428571428571435,8.0,manhattan,ball_tree,,,,,,0.8687536465505272,1.393057492612578
6,False,True,False,0.0071428571428571435,8.0,manhattan,kd_tree,,,,,,0.8687536465505272,1.393057492612578
6,False,True,False,0.0071428571428571435,8.0,manhattan,brute,,,,,,0.8687536465505272,1.393057492612578
6,False,True,False,0.0071428571428571435,8.0,cosine,auto,,,,,,0.3738844892339767,0.7724531315906079
6,False,True,False,0.0071428571428571435,8.0,cosine,brute,,,,,,0.3738844892339767,0.7724531315906079
6,False,True,False,0.0071428571428571435,9.0,euclidean,auto,,,,,,0.8563661909274639,1.4160814767491108
6,False,True,False,0.0071428571428571435,9.0,euclidean,ball_tree,,,,,,0.8563661909274639,1.4160814767491108
6,False,True,False,0.0071428571428571435,9.0,euclidean,kd_tree,,,,,,0.8563661909274639,1.4160814767491108
6,False,True,False,0.0071428571428571435,9.0,euclidean,brute,,,,,,0.8563661909274639,1.4160814767491108
6,False,True,False,0.0071428571428571435,9.0,manhattan,auto,,,,,,0.8563661909274639,1.4160814767491108
6,False,True,False,0.0071428571428571435,9.0,manhattan,ball_tree,,,,,,0.8563661909274639,1.4160814767491108
6,False,True,False,0.0071428571428571435,9.0,manhattan,kd_tree,,,,,,0.8563661909274639,1.4160814767491108
6,False,True,False,0.0071428571428571435,9.0,manhattan,brute,,,,,,0.8563661909274639,1.4160814767491108
6,False,True,False,0.0071428571428571435,9.0,cosine,auto,,,,,,0.3742729799713655,0.8052716487276228
6,False,True,False,0.0071428571428571435,9.0,cosine,brute,,,,,,0.3742729799713655,0.8052716487276228
